owner,amount_ui,amount_raw
AFNwmXSrCQNbWSgKQEqaHUKcYVAEktF2S72szhuiJr42,13.07105898,1307105898
vhZMyjdsEVctWeRRj1MHzf1FriNJFhqqeZtoAQtkAJV,13.01747141,1301747141
HkkRPrK2nUcrBFb8xRy6yzKiDXXEeYZKRPyk19VSg3mT,12.94012342,1294012342
BbSfezg58CtCHHE2eMGQUZq3JYyKMQkc38y8EPMsHGb2,12.92483482,1292483482
AAYF4NfZmPagPVU9hUY2AMksWY8yKTrK2njuzrMmiu3y,12.89121187,1289121187
BXdKxJWU3bSDZefHJ4W5zmFsH6qY4cffb8hawT3X6NJe,12.67739153,1267739153
8h5CyobUGigqr8Ns3oX8gXD3wk2si5JucBoqi6FAX1k9,12.45088201,1245088201
5vghPQ3HVTjRBRueWwfJxdVod6UBhF1sMnxAtSt6tfTU,12.42919014,1242919014
6qLhTfBRMDRnCydPfBUeMPvvQX1Hnjy2BWTsHjU8mhRi,12.29297995,1229297995
9agGnQVZSsbFq2pYXxA1RVbeCNM62u6HTyKgdvWAfyr6,12.15202167,1215202167
H3M2NKug6Rz1SLeHwS8UyvsbZs6NxkboUHiyjqWUfcma,11.94946001,1194946001
B3Ud9DZi1KijWrTFSrwy3Tncjk4MJCTdZ1mVsqveSxN3,11.94618156,1194618156
8jAEMy4k9EMfeqTdBB3aTM89xntsx9Le2i7o1K5Grj7u,11.93255089,1193255089
7sS7UuhckKqwDnnRJatNhW8FHGGFg8fCrENHs2qEV99m,11.83391393,1183391393
44RWpJ9YBvsHw6p9bi8diTCCUE7XEWuwGKNryxFNMdpi,11.82957047,1182957047
GCKKC1PDUAV9sx2G2HUSdSSyoWehiMwXXU7daAfcin9P,11.79086337,1179086337
2Zx3RBXZqKTZbS7sZR7tibA5VN2FqJTnpfv7fQ5hRdkL,11.7849501,1178495010
5WvhzUKUx4KobxRYuCk1LLatByJ7w5dTqLEaxnwcJCUU,11.70938846,1170938846
GoTEpRckrvwGN5dSRVbm48XifkvYdw4GDSmFtochL7b8,11.67161979,1167161979
BTCrDr55WdRBBUoSvKuV3UN1rfggr73c47YZJ6xYPztu,11.59040764,1159040764
1337a697ggPX4QY9bqt9xqTG9U1x33Rdnzu3U3MAuAQn,11.46854082,1146854082
9Ufh1tSTYzSjwMTAczsPoRhtTKqwUvoVywGqPjDd9cP5,11.42186213,1142186213
FQPhLmu9ipvQjJCsZWEhBMAo9HXua7TTRfG2giKyWKPa,11.37393729,1137393729
FzExqDDjuQUjxcithaeN8MDTmQ4xvCS3dAcA7pfbHCAC,11.37036,1137036000
7z1Eg5szvvkT5EdMZ8VWL7KLewqWMdYmkwwi6E55s59N,11.300173,1130017300
t9zbofd2NFJ98CsGrLHdsimABx5GyLPq4ttqUJrGC7D,11.28368933,1128368933
FmQpqTFaXknScdk2946NA9AzKGG22bXqUe5zPqqTYpTp,11.12549001,1112549001
6qgbBSDDuJ2fgBZbAwK3ZawH8WtNmJE7yHAco8dP5WbV,11.05757734,1105757734
DqYSEL1gv2o2VYB8TPc5gwHnzrUiMREvzYDD7zurvSE9,10.9969982,1099699820
7WZXwdiaYQGS9vX1GJwXfZffGs3YYoK3xoiUYKFUJkST,10.9857216,1098572160
3j3Gqgo4af5nvPYSsEpMdSbhNKeAviGyrMQJMGNKBXxm,10.87651867,1087651867
6cG1YBepzUBKuufZzAWxRgjbBbYuPjvTK8nQPHshqegP,10.87323018,1087323018
GsCY6n5RY7v3qcDAzGYcDShNzthngVs4So4b5nmVuqSN,10.80968621,1080968621
6gqv5F1yCCFHzdmRmigUvL7EMiNvZwidVE5LPgJspvnf,10.69959124,1069959124
GSh36BVBB4pKbfU96Z2Q3AhSgGc4qmEt2T4dh6H1696u,10.47241348,1047241348
2UjBvQFZevWSLnxPFVgf3vE431JAJxsngXHbPScpJsbt,10.43505587,1043505587
2nLmfGT8WEQNZtMoAQvAu9ac8bsGzQbVr4jJxjG9KMZP,10.30518075,1030518075
Hn5sRCcJ9msMzSPMZBtbafcCBQxdJXSUK6Nh9KtPZ97r,10.28249397,1028249397
8imccuJp4dBH4tnxUUcxywuVg7fv2SurdoZ3RkAv7LGL,10.26505593,1026505593
8gFF3ucQCAJnKcdLRPFn3sebydk1MRYyJxFf1m6XSTBK,10.24011254,1024011254
EqSWbZiRiRhGYgujRheVeyuhCJhvEDVWmRuof1K24apK,10.22506998,1022506998
9R5d825pYCxx58arF4TAKfbFAhTcKGng18VB4EqLA7x6,10.15744079,1015744079
7f1UXjxu9vKsD1KnJvfUSG73Asaw2q7Ubo49UZq7sKo6,10.10996506,1010996506
bvXj9BbNPwkzTnuUxfYrrdR7TAAc1QFpF3Y99yX5Rik,10.10662084,1010662084
EaspmqKscYRPwLWm7JotryCrDsoE9VGMR21UvMKT3av8,10.06480092,1006480092
CdwVVx5gXNzhKvk2xcnap1sh6iQpS7iK9vehhJyoXuBZ,10.05197808,1005197808
8bRvVizw8337JRNZtexcjJ1kx3A5QkkYh4xyoJVq8jHc,10.01521546,1001521546
Gv1Y9pyFsdkrhRDGQDdrvBS2DhesdBgKzGQHeZ6V7ACr,10.00761841,1000761841
B1Knr6Ce4SMw72YAkUFz16TAqFzqgjJVeuLNhHFHdu47,10.00565931,1000565931
4RRXYK5K1yQsM4z9hXyjYdHwC7NAXzHzEnQXtRWoDVVR,10.00431691,1000431691
ANHf9hcDvG9wrWxcKthQkh9ajAeRjX8g4AMzz17fqR3y,10.00292242,1000292242
3y3aYmyzJWgNMhHkshBSkoXLhLuGv4erNt4oY7BxeEzH,10.00082871,1000082871
BiBtiDWTSM8mZVquk9swtnXwXhPnvthDHaJkvpXcj6q4,9.9961496,999614960
7RdBz37QamMn2zHtTj1Cd7iepvEfWDvUVCM2aAr5cfZ5,9.94135444,994135444
3Z1uqcr7swkSujTGcJHQVdZKuitWWxwmCxyfmjBDWHJb,9.92311071,992311071
EL11xPJ1mzvQmELX75nWs9VEDxZzXNmydmndKRiJDX5M,9.7487716,974877160
6LPfyaQapc1oyngnGm9F2ZiDPyi3MgcuAxkfU2swp8uM,9.74574378,974574378
BXicWqWZijY6A9mSh86H5VivVsSyS7TFCQPZJFLz5mwz,9.62386943,962386943
7UAH8DKjPbwmttQcXJgn8piqAFtDaWySLmR9zhZWUqjf,9.5692371,956923710
3VZvAk5qzbjpwtW8hKcdwJgKhyoiqKeobDuiuUehvTGa,9.42540172,942540172
HVh6wHNBAsG3pq1Bj5oCzRjoWKVogEDHwUHkRz3ekFgt,9.40611991,940611991
6fXuXYBzNjTAVqv3oaojTz9Ur8pjMubdp5kBod1oYUgq,9.2416525,924165250
HrmZGuvXK87gatT8n2avUVTm2rSuBn5FNYbzDfcMdz6r,9.23210431,923210431
59n7PeoWAmeKJX3nKNjBQ3AmHPLGq6tGLWeDLUgopUeT,9.16737712,916737712
GZCF7iK5G2nB8pm8xHnudTSPc6a5BdLPr9bY2dvyKUFe,9.15940321,915940321
5Kkwxjge8j44sq5rikpXcpxT7eNPc79jxcgzoPbTLQdz,9.12880089,912880089
G3rjyQ9ESKGK8AKXoSnsMgUSKjpgSbiDqM8oTpZPLB6x,9.07000449,907000449
J6n9zpcHXAhB9wpszcLFKep2AaygSGjXa3qTn2X4Ch2y,8.94167593,894167593
DSvDcJZYziJrBVvc9Bu27h2tiGgYnh7Pb2YwE6ecM8D7,8.82453361,882453361
EYF6xVtA8EGqjFdx5bgc3i6jMmyr8t6rXMTyqbyvKaW3,8.76509964,876509964
9Z4wPZuyStFExXoHBNZzF8T7TPS3fpRVzN1cWSzswMJ2,8.74076371,874076371
FLtFPBu82jNYVWSKMcWpkuc5dMzxciBBp9cMAE28Qe8C,8.67947271,867947271
9wGmLwMamUjV9JTUFGQ91adnuBMmW7uHF4sFWJqDYV1T,8.61803625,861803625
8yCo2ahgaC3xddD3BP7K3cYwBNr3pbWpDvoqCGsLJrxf,8.60246551,860246551
47CUfQd1A4twA6D7LkkjVAmuYtxFi8CSaoaZ92KVZcdf,8.57623899,857623899
1MgKezRmGD7bvcrdZhTSfRR45wdS4qyprC5vev5PPgE,8.57154198,857154198
7JPdStJx8C8h33FDmF71fDhqLZh8d6oZXpeHa9h16erw,8.42941168,842941168
JDqa5KLYh2p2VW8Lsrwd9MezooaE3AeP6cyjhYHdGiz,8.38122551,838122551
84W8dVwAjzec1QJN6Zw4AAhdbJceLW3Jzr2rpkQvdF8M,8.31334314,831334314
H22gQw2xcEg7hzLydSv1z18TqTyTrYg9rMJcKLXTAa6U,8.24510207,824510207
3tVCe8X58mourHvBsuuaAKLzAobwAXw9CfExpFweTDoM,8.19093518,819093518
3gF7NT24xW5ffGQ1TmKNzpDXBfgSLBGggstSSsCuNKuh,8.13048995,813048995
96bENfMNfEkeR7EEUDMJiC4n71F3NKPzDa98zDFbwDpa,8.10283645,810283645
CYhUhWMTgMqp2gj2ULsyR1oKj1P2SrrVrmVky1BstfUv,8.0671282,806712820
GkZwyWueZz3j6XAHTNeRstqZsjGVFWVtkg5MY6sYTdjk,7.8858437,788584370
6QgMkncaZMYq51ptYfxq8ewzYx7UyrK3ziXhiieK3YN7,7.8677083,786770830
HWbgtzgJD9EcbcxtFtwxUzLurWn89fhmdbinjFoTKHAX,7.71585211,771585211
3UQ4csWEc2wtgCTNmWVByp4yRTr34pCFqH3bxo7EMynB,7.65709741,765709741
AuU63sWey2DRLQvZzUmAPtmM5f62w97w6uxvZAXc8kYS,7.62431731,762431731
J13SzGCamDyRxFe7enJQXkjToRQPDes89Jz8c5bgU3Ck,7.595585,759558500
3cXAa7XJUz8RDCPydm5C9crD6KS147rLYwEHW8RtrKU4,7.57046032,757046032
6B1FwsrTGQqpUUF1F51yiAmeJkAuy2C5ePJmo6imFCZY,7.56914121,756914121
2fwwJp7WRVBRgfQ2RfeXcmPAhydwQqf886YGMkSnhc1v,7.5416011,754160110
2TXBXf2y9SNLSQLxbKrDh3CYDeUGxGi2wiJDCmnvqZVm,7.53141372,753141372
HbS7feTuC2Nj7HTpLjKzQ6eTQBQtZvmP8cHS66LxZ6na,7.48898361,748898361
3R9ndNL239W65ZHHMmPTMwQr7LQaxN2HGocYtc7ck4LX,7.41536194,741536194
3fwPZhsF5XjdMtg8pkVEUsSFZkcmhmdridTX1VH1Wc2c,7.41418845,741418845
8Z1eePqoG1G8sUpraQ8rRiwR899wM4xJzpdjqTF8i7sS,7.3962435,739624350
6W2T9UBGBG9zLND8i9uLomZyLBF96crvkyCwkAnLgqQL,7.34864788,734864788
4N8zVcb9W1NeMxWKFEiPLnhK77DrnF9hZHNX3cobMtXi,7.23442495,723442495
FUFwd12UWdBEYiDtkzhx4JKppzfXM6uxA3DoBpbW1ucv,7.19498385,719498385
B8NonLMFo1AQyPARL3ZGz4GLsEFgKDQuaCFh4zSXtjLB,7.18929273,718929273
HTjh7fksAoiG9u3Ecg4eVcvv6JiAEgeu5QUhnoaPBXyD,7.10086398,710086398
BbViJqVjLRUvgb8GmiARYTtyx5EwCfNHur3ZrV52PQsL,7.01056196,701056196
BnCJYPzy4v6GvtcpkFEK14k1RmbiRKUKnRYPvzUwWUnK,7,700000000
7divb5bxs5pEvQ1gV8etp3tvNzRvq45XpCNgwwjrmgaX,6.9,690000000
6y2wYcexaSXsCPDvwtbFSRNSAvqnFzhbGGgMyByyd6gF,6.82845903,682845903
EKv1hUw5uULzmdsFGWWAMFrkAhZArJFLke8RDt6wjk1v,6.78980498,678980498
2NuNPmUJUPGqeJHUrmfvvkTK56qK5EFV5VzcJdFq8zBm,6.66695506,666695506
89KXg4QcmEZHowbAec2R7bVhchWRKbp4bso3EJKZbipK,6.66065487,666065487
2zK3vTbvLXsc4avmUpwznmaRAPTFAgdHzLyhCMCupVaN,6.46650172,646650172
9zZNkep1anTRX7m8nZ8xJbiNG9PFHeYpSZ8BUKUW8CbW,6.45992862,645992862
BsATiuA7JAF8BHWcXCLJvDmxbguJFhgmeybWYfEsKF84,6.45930506,645930506
2QW3Ro8DcqioxQQSXKo83pa2Mz8Ez2cdMtxJ9dZEJR59,6.44918278,644918278
Gn8dKGEQtNUU62Xnrd9tGy1s44zTcKcowsPFBN7og7HG,6.41096796,641096796
8dM3b3XHksnRF5uvUXtSShA9cNt5bVgiCkY12JpjmWf4,6.36918504,636918504
DYeCXL4eNbVpjy2TvQRmRGACJdmZcHt4aCE8AzsTPSQa,6.35327972,635327972
7Wwati5BVbCqpwnXPx2eiccBF5x5pkAe8T6Q63QEoPcW,6.34292492,634292492
AJDVV7aqipXsnouAB5vhqfybobL2JL6rfsNpTMeRVH37,6.34157974,634157974
Gq76CNcqK3pBbdWb4iG3hhYTSe4SPgDnTsK1x8f7kDZJ,6.32445633,632445633
CdGB4X232ry4fhFNiLnp8L2KzQyQZZe3xpKVimiGGMEC,6.27460602,627460602
4tBvPLeCbdco18wMjntcPb6KQvmP8Lov73phZnzDGGJK,6.25511093,625511093
Eo8ttYZZeBqHP7fmBdMgbquPJ4SP4WSY2755QT9Z7pqX,6.25393447,625393447
Hg9dpcEmhbhVKy3iGmsPLvBzXnBRWzPsyvF117hdo7Fa,6.25164249,625164249
Bge21mvtYdUy7kCj8uEhk82Kdd7n3qxLFxLPX7cZwzDW,6.24619263,624619263
6zhekfoLnfdJQrcfoee8nkLvzF2QA2ZjWkmHpTH52dLd,6.23720298,623720298
7fun3STRGJ99Gn3966bFEr2XhgJJH9TAfvpBYFexXQAw,6.2115209,621152090
5sXR7wjC4yXqJbETHucQZXogZAGC4EVeULDPN4Skq5sR,6.18409884,618409884
EQvBW5gMQm4JbfTnBGCtn9WmNjwNkkDkxy77DKTe3qfT,6.17442256,617442256
61JRqBm1XLJHKHr6JhUQrVtRS232hCPDm2V96TPV8Sia,6.149251,614925100
7MNE6kfSJzuLyo4USwkAyWCKQtvDhTS7tzDbgowQEsQP,6.14830627,614830627
2XMeDrSTYJg36yGdfLYsE8UzPrP2hsn48bkTBGY4Xjqv,6.13077973,613077973
7QdFbZvYbm2Jb28RpHt3UrPZ29Yx6Vjn4CLZzf8C43bq,6.06946889,606946889
5sjK1CrMgc6P9zM2Fo5NeJiB8gUmabv1xNwFUEpo4JWW,6,600000000
HNSZ5xZyUvJBQozQiJi9vH8QoxSzWKmy5cBkou3pcCCe,5.96536874,596536874
3BphewFiQG4rau6KmGCDNnyo5gQVqV4Fy6TaYKCKBKNG,5.95056826,595056826
G6abWKLFViaRaugbmwF6c4zu8pQ4R1d2fxzu7eEHSaez,5.9320276,593202760
23nENjH6szPXzKTGXob3kYVKCGxj9SyZpGQz3YqqzkYL,5.92793389,592793389
HF8hSjnqSa2c8wg2rjzh9pjUDT9pchSDdyskRxbttuAQ,5.92247408,592247408
CgANddXc7FKSsdLSdFv67X8faZqQaRTeLMXkAVANkZD4,5.85767026,585767026
77xJ7W7EJJh9h8EnfdgLcxP3Ax9xcNWzXVVNKVvCKn4,5.8306895,583068950
4cd4BneyJjB6XP2sJdPytuUPYZP916Lf1uWPGoNULs9y,5.80559053,580559053
BNHwqybrVvmcuy2zu2V2QUofgonHhR13E1siKzS86ACS,5.75624267,575624267
2aL3ynSY9NZeShRnFJHPzhNbaehi5AgzYZSrta5XShMW,5.75063822,575063822
DTNDkdUYANQMk9aP5fqKBSo4DWGdTQYidh1njjNhAeCR,5.70357106,570357106
3hPEL2YsAh4p4vww1fWSQrPKpacHuy4xXHtNy6Ctxuba,5.66006216,566006216
EL9bk11Us7KLYCY3TQh2FLhxC1tFfqMEwnRYmo6xMECD,5.65632134,565632134
3pHemBptpHgUCt8di1FVMttrkwr1kmJXvTpa4DR8Cimu,5.63657613,563657613
5zLHtk4kEyjStKdVFhPHPzLcuWJjw28weSsXFcAppvYP,5.63272603,563272603
9cvKkMYPteboB13SHd9dVRzuhrswUzLTwFGM6em6jeqU,5.62334934,562334934
3VHzFq9xd53n84Nw91nVzAn4Gm7dgsUYqYhqUNRku2y9,5.60247403,560247403
6JbinNwu2esmBNfhWai5a4Rt1Jzegjj17DCQjQvfEqfH,5.56653597,556653597
DpSgGpZ4bEX85Fjh9cznPrEVGY6QAHMidYE8Tm58sHu5,5.56012936,556012936
C899xSy71YkfMxbSj9JBdPCh6d2FWxEhNtCdv4XeP5kM,5.49176975,549176975
2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC,5.48238364,548238364
DWEV92Mbz5mWUvCyqjKaKsxtPHkAyXPjt6t8HBdvfFJZ,5.42858156,542858156
HmqJUtk3NXU425YSiCpwgT3fDoM79kWPYRAT7xrsoDA8,5.40595243,540595243
Eh65R1mDRc8h8Nrdz4gRS8RgWHaepqiXY4Dqw2RLUs2p,5.39603932,539603932
FJ8UhhvdSMftyjx7AkF76r3x4U8Asxx5w524mb7H5ktx,5.39316653,539316653
8eyeaUc3SKhbs4HzW4sbxhQBNqRrtVitxfvCjuJbzB1J,5.36003583,536003583
9seByFhino39xvRck8WXLGSDLdSnHw4U15QyPFKeFBsy,5.34864697,534864697
MGgLWt26XQirZeuD1nKrtAaSV8wo2QWf3YQ8dKawant,5.33621948,533621948
HKtU9QE5gcpRqQYsEQbZ6katziNFTaFeGsRGEuKMdpGd,5.31537607,531537607
GHcQScp19NWNWLfAoX9guT3EZEFf14uUfdKvdQVgxzQo,5.31535659,531535659
3LkGTjNsF2zWc2ddBPHYyEJJZKqbdHJDgfjztxnjwL5R,5.28037768,528037768
GzpEiHRzXM6CYojtPytvV9V54nRgYCueUNvfCMfV8ExU,5.13151412,513151412
DB9aeqfxAfCXZEApNZaCB44P3RCp9tnHbSZHfnSYchrN,5.11610233,511610233
9nEiZhZfiWtVjaohjSRR6iW5wFHuQkXY8N1nRGF6DnTq,5.08179066,508179066
AR1psSC7JpcY7hkK3vRprNe4Nd5t52unKSzyTSpNvFkV,5.0640959,506409590
8kVVNq4zroXc4ry1AWxpgCiCc6gSHwoteWaX6iZriQJM,5.03361832,503361832
HG5PBDAkKTEJ6RrWkARQhB56GiU12NJKmfMbWMqKSX1v,5.00559535,500559535
GqNSPmi69VfsEePYT2FoGeGxiMDxvrzj1CW8CcK1rE2p,5.00335,500335000
819pRoJXuJwJdNGxRvSZJSvb6cQHojspqTBkrzejKc6j,5,500000000
FXDgwDuvyZpqXjj8R38Ecwb9HHQos1wWkJzhePsB4C5U,5,500000000
4F8g6pCBAo3KWEBai8EZbrQ8bVcYG3kxRrAGsDCTDWFL,5,500000000
4mKSQAzGZyfchVCbaQXfRcjxRDXjWkfpVy3hDoLgVfA1,5,500000000
2hvt2WJgpoMF8ufg81VW1ZsdojiuvsmxcDD4DqcS5UR8,4.9894976,498949760
DvyW8RdY6Pz1TnpeG5VLKnQiBp2vtdtUAYNJ1L8jA7es,4.98702119,498702119
8F4Kn8HPHwzAs9Te9GS43smwhcAzWwpg6CPV3DyNkD8c,4.94651769,494651769
GQruP2GATDsYRPeKtaQv9t8iBQvxUvaBHRi7eYwJQpHF,4.92121295,492121295
2vPdM1u5SGteybha7fXGvHSiDPAB9mH8wDPNfrhMgy5L,4.82730919,482730919
CZDxsLqFj8VZ5djMJJxisRk76UypgS3w3qxPooQ2oHaZ,4.81301652,481301652
9WKVUMAoByQujQmkLYmHc7hqk4rpxF7T68gtYq1qyCvu,4.80011058,480011058
D9JvTph3xqKxaXq87GWVHsjrNG1j1XUdfQHfVGF7ynnq,4.75292303,475292303
Fyw4sEN2RrzvAbDxxTHwcUNRRCbisEW68N37QJQcSj7s,4.70431939,470431939
4FyQkG5wKhew9kZNjXzGF5FJgLNuPFyizZbRMzit2Joq,4.67340025,467340025
C5Wn14GXPReZsFsZUJkDdgfVGJYoU5YhRPdYxkLiFRiq,4.66763914,466763914
6T9JeBEFpYGwb2H3VjEnnCxfrE4nBK3wGqkdRz5dzUNE,4.65876704,465876704
9PxHQK86nJXzJpB4QRkddUbvB1kQduAgDpnhQd4KD47B,4.60966798,460966798
9fuL2WpNCrtBWpJSuYR9EK4NBsVzpWuTfK2h8fXHLg4N,4.5886241,458862410
5ET1GccUABbhUcLfJJWD9GhuD9JbmXFqiGpBPxhgPeZ6,4.5654933,456549330
Cps5a83a715fpTLb36YsyvKSn7dbqVL6mooT6mSxFxqh,4.56008194,456008194
6ycDUuebKe19HQgfj4ZnDbS6NhiiMbtSY3v2cS3JnQJq,4.53652222,453652222
8ybt4tAw28i8fwjnQ5hTTcYprDnReqxbitLXvvRkuJFm,4.48389162,448389162
FQ5VxjTsqLhBaJnyy9fs2KXvRQY5ni38MJWeLPAu7msP,4.42292701,442292701
7UhjbynicBP8rqcobwsAJDfRMjwgHSgdxcYNJmLwxfms,4.24935093,424935093
8XBWb9vCVW8nQZXXPNsTuYmuoTdPBPPJ4nwsj2vPwvpo,4.2480809,424808090
EPk7Qsrv4Sahxs42Hs2Q8xrJjvWuPCwxBVZqdd9QRnNJ,4.23685478,423685478
7cMjFXkCMzPfkjQ8wUsvwgPHptvnZrVWaRezyEMSyFxL,4.19122836,419122836
9hB2janvPGu8TxRVgbUwqqVXHZPv1ML4WrMn1n51Bmdu,4.17677126,417677126
437jCSrxJcUz2p4KfLBMAeDqLpsxRP66uZM7HJ2Ax1hH,4.13508371,413508371
J5GfdVZsZhH34wWMQVCPEhwY9jaEBV4KaKpNYngj8ofL,4.11489122,411489122
DXDm5ReXwHHMXbDjMbfgzDa8FpdRZApYMQUynggpEYbr,4.11186851,411186851
2xqiHKJqThxWDNwfAgVutC8e7eNptiEYFJpBh6qWTwFn,4.11,411000000
6iDY46bxJ6gLamhfVBQJHNbcyvN73vXBZFZy7pzamCV8,4.10323581,410323581
BgKTdUxdC3jiTgxHs57ZxkMrTPN8RuoiBBz2zST1LJvp,4.10038965,410038965
A4MRhE2wWkWDt43inBDLCduBGt5W81Govh1DXvwpqGKy,4.02921382,402921382
38muWdGNcV9rzGvxQXqsTewPaPhfrTkT5R6N5CijYrtn,4.00715026,400715026
DkeLprzPidnB2Lzcwzuehcut7SJpeDbu8AYmK1gzWWP2,4.00273482,400273482
3cYZusC48X3vfJNkurWqxWfDhMtMMGKFuez9L4XJ3M28,4.00034098,400034098
981g113orp6Vq7nfUk4ax2EK5d8YAWJ584To5Zq84SL1,4.00025779,400025779
55nTKPsgKdk1zyjntWjxTHfzKxA1VG3z5EqNvXMRJs5j,4,400000000
E1zrSN8eXjvJJKLvj8vmANuHBEUuGYDQ3AbHV8unnAvP,3.98577809,398577809
D32haSK2cmDJbR6hLu1a2559ehLQdFsX1KbbRVCZmT2Q,3.97312844,397312844
EGXgjGX3Hd7eYQs3BsaFeZcLs6La8yZUpcZQZbxWALEf,3.93301869,393301869
EA6vQn11WGVSvJfz86iCS37fJ9EBj4gTXjgHzfBcJB9W,3.93280305,393280305
4wt3Fpdzz8M7DE5P52rvce9DEEhMTtuDvhGSUup3SyZF,3.9311137,393111370
96PxFRk12kLQ6Je2d3hXERLUu4Wf25Stj3MAqsqiERkW,3.8841619,388416190
FSGa3FNUpTxTjdHC7JXttkV6u8J2gMMYPpXQRQEYCQt4,3.84256689,384256689
AGfThkMkZnSALDab225hG4mtvLBK313o4GZBcJUxgk3d,3.79735827,379735827
FmRDc1d71D77EXXajxGD6u9fhPbdgrD9Hs5MWhxSMYcg,3.7308307,373083070
5oaqYwuNUCTHXn4HhSib3yQ2m89vrSheyv3jP753adkK,3.64382983,364382983
EfYX4hNyXyZmWAbywWkfPbCpoZFzx9ezCnAru6RohtUL,3.63004185,363004185
DRsD1nMPvE5GJjmi3emHU3bSVdGCGEN2fBgKvemGBdqr,3.61789999,361789999
ARRZAwZT3r8pUGepR4pL3vgntAJ9tqz9EyL5VxVJbcS1,3.60257907,360257907
3ybo4YfQZ4bmW5T6vHGc4E3AJCZf6jNMywet2C1pe88n,3.58749311,358749311
5UYc6aG6djYpLN4VF3HsTZEoJuQxDLReZywkLvehcv2F,3.57900357,357900357
HCoZmYfQofr6g9uiz77kevLqCmpzb6G27RpBEmV7JFU9,3.55946196,355946196
B3WAoohxAmSuXCWQKY83ALDcXZhWib9wqePy2NDS7W9W,3.49310956,349310956
J8FbcpHpQF91jXAWRLgKvQ5Pkh2UyYSSUX7DtDAfKFTN,3.49065469,349065469
Fm6iGdYQjvKjfqrcvL6m8sgTKxUqmVRZCPJgJDVbQt3k,3.48777582,348777582
3EssEJYavuZiZ8afw8i5N7yfaDQwfQKksmpL3Lu7uWHF,3.47944425,347944425
HXsS8dEXz1AuWqFZvouS7vehksPnsFZYJqXki1R26xE1,3.47793317,347793317
AnDnb351qAzCJhfqAfzExXA2rvgWdSpxFyLaiwkGBkPD,3.46225129,346225129
3Stbw3moZsBxjJubsRaDCmZJbG5e9yZ1SZnvruME1FXk,3.44877892,344877892
9pEq2sZViPvMk3SMzSXUhBHeLSmLUTAguoHVCUESCSBp,3.42521435,342521435
EHWJH8iQnwEHfoHRp3eXeBuNL3N69iiVYJV8crz8zTiS,3.39792512,339792512
2bdZJgptkAFgbBgQZ5Uw4Y4odUe3JGFgZzh9fHZwKMqr,3.36736019,336736019
WXveWWmGoCfKRWkhtQjFSdd5fCohkeDXd7j3Xs9mxeW,3.3672551,336725510
741pRrbXAE5ofxrdjpLMaJg18AEtVJYpcC1pG77dYY7c,3.36530939,336530939
DMrjkLmAEupcL2xTAQncA8Va6ctY7N4mqgbo4kky3GNo,3.32144291,332144291
CbzYG2zp9QPjBf2m3mpXcf3sNvJFiuPWxPZWSKiK8tUk,3.32144257,332144257
7ecV8Zv8V92KDPkHyd4HZpchUNcMNs6A9cS5iHCa9wui,3.31434717,331434717
ifrgSsyx4HxvWn2faghdooeAdMsNztjxKEzFeA93e1B,3.29976518,329976518
3vaZ2iRNd6S9D5eucHGpJxAzQuTRLr1cewNxP6MAfsUi,3.29386233,329386233
AznrETjkEALzzrmbQrp2wG2fxwjw7cwwc1ffVuyFr961,3.29288569,329288569
ECUWvsDGwVwgirtbxYaPfKkHXygWxmttW28Kci4GSKUq,3.28376407,328376407
CRnVFETKz2UuJGokzNXmHCZMCAEaQ3RPbc7NfuiEcoaM,3.26972578,326972578
9qiKPY5FZFYtTsKzvAwaa55z2tomsvgBTBSYUpmaECjr,3.26204895,326204895
Dj9iB4vRpU6ZqkvxWdKe5MGtxDjBN72nPUxiRrcLori3,3.25827359,325827359
sxg3XyiAbqu5wJDmJJQq9aSMjBFgMAHx64iWsrjUXob,3.24441227,324441227
GS2jJNmfX4mh1m9wmqg1nPmJgZiXJ69GmYTzXdm9Avcd,3.24070305,324070305
76Z9FxKUxTJvFGnyXbUR5s1jUkHPPQjyT7jEBYjSpFcQ,3.23731168,323731168
CW6inGBUoy6dHbaFK7RV4n4fTGzeq5aLgyjZwwHvKs5g,3.23177945,323177945
AnDsVtNhscpr9xkV1XM9jkeyjExSN2xj2JSGaH9vnZAi,3.2251937,322519370
6NdJCWbkTErSso9pZcJwrvQYbJ9nSGP2SuSVVEBdQyZy,3.21675388,321675388
AabTB865rzJZvfnMo8gBP3oNLBkS5MLHSXK2L7FmoAzG,3.20888073,320888073
6euyutYqxE82Tzix8DuooGtNSfCQVYFQjoGnk1EURweu,3.20642856,320642856
8zohgWsw2fZ7TTuvetD6mkbat6NR8VvwCuygsf5mtTER,3.19880604,319880604
FrrwV5F3zrXk12E9sTo3KwUVcuWt92Z4Y5VVBPkw62fW,3.18956834,318956834
FwuJrek1u3Q9fUbLFceQLbDzNEMT3MsjeqqfciLpTprD,3.13450757,313450757
55RjK7u8WGpeZNCZLNe5ECxViW7LMH3hink1yAzysHR9,3.1256034,312560340
EoB39WqQaLWJk7rF2jcHhheZCbbxj2Y9gPP4BUZBdeFv,3.11994187,311994187
A992CTbSFyJ3G7N8diVGXNBbgc2w4xKPhzewCfDWS5QA,3.09033949,309033949
4hS6bM3BWumV5hX3ppUbV4hMCotF5EGdowE2ot5vwDSM,3.08721557,308721557
